Entity,Code,Year,"Age-standardized deaths from cardiovascular diseases in both sexes in those aged all ages per 100,000 people","Deaths from cardiovascular diseases per 100,000 people in both sexes aged all ages"
Switzerland,CHE,2008,112.21883,291.86646
Switzerland,CHE,2009,109.016106,286.7185
Switzerland,CHE,2010,104.987526,280.62943
Switzerland,CHE,2011,98.97231,264.9513
Switzerland,CHE,2012,99.515396,271.03134
Switzerland,CHE,2013,96.05223,265.93005
Switzerland,CHE,2014,90.4282,255.55685
Switzerland,CHE,2015,91.11351,260.70956
Switzerland,CHE,2016,85.36551,247.35655
Switzerland,CHE,2017,84.62571,248.96352
Switzerland,CHE,2018,80.74782,241.8981
Switzerland,CHE,2019,76.247475,232.07405
Switzerland,CHE,2020,76.17278,236.99475
Switzerland,CHE,2021,71.339035,225.40317
Switzerland,CHE,2022,71.36338,233.2328
Switzerland,CHE,2023,69.12406,230.77017
Syrian Arab Rep.,SYR,1998,334.50427,139.57417
Syrian Arab Rep.,SYR,1999,387.94586,160.47849
Syrian Arab Rep.,SYR,2000,401.13794,167.06631
Syrian Arab Rep.,SYR,2001,315.6816,135.19768
Syrian Arab Rep.,SYR,2002,333.69998,142.03993
Syrian Arab Rep.,SYR,2003,303.56033,131.35641
Syrian Arab Rep.,SYR,2004,347.45898,146.69203
Syrian Arab Rep.,SYR,2005,394.90607,172.90831
Syrian Arab Rep.,SYR,2006,363.47592,158.69453
Syrian Arab Rep.,SYR,2007,354.37512,148.30276
Syrian Arab Rep.,SYR,2008,387.68094,159.51384
Syrian Arab Rep.,SYR,2009,312.33627,133.5762
Syrian Arab Rep.,SYR,2010,366.594,158.12735
Tajikistan,TJK,1981,361.886,203.97005
Tajikistan,TJK,1982,359.34628,201.06873
Tajikistan,TJK,1985,339.53864,185.6256
Tajikistan,TJK,1986,335.59854,181.65211
Tajikistan,TJK,1987,348.52295,184.754
Tajikistan,TJK,1988,386.407,201.0375
Tajikistan,TJK,1989,389.74686,200.89165
Tajikistan,TJK,1990,369.09332,190.61545
Tajikistan,TJK,1991,364.93405,189.03842
Tajikistan,TJK,1992,391.0032,199.91359
Tajikistan,TJK,1993,455.55573,226.07413
Tajikistan,TJK,1994,482.29935,233.16573
Tajikistan,TJK,1995,447.15988,214.9023
Tajikistan,TJK,1996,452.67114,197.82838
Tajikistan,TJK,1997,429.3221,181.62332
Tajikistan,TJK,1998,430.17734,177.41528
Tajikistan,TJK,1999,446.57068,183.78809
Tajikistan,TJK,2000,397.4276,175.53905
Tajikistan,TJK,2001,432.79578,186.25777
Tajikistan,TJK,2002,465.07727,200.32576
Tajikistan,TJK,2003,460.31696,201.8948
Tajikistan,TJK,2004,429.08948,195.86711
Tajikistan,TJK,2005,542.7948,217.23822
Tajikistan,TJK,2016,454.58536,186.35486
Tajikistan,TJK,2017,394.29648,177.74998
Tajikistan,TJK,2018,436.9578,180.59882
Tajikistan,TJK,2019,416.24805,168.74767
Tajikistan,TJK,2020,495.25552,202.77542
Tajikistan,TJK,2021,459.19952,195.28952
Tajikistan,TJK,2022,312.70502,142.78735
Thailand,THA,1969,41.19931,23.798504
Thailand,THA,1970,35.7209,22.949997
Thailand,THA,1971,42.620064,26.989239
Thailand,THA,1972,49.920902,30.46192
Thailand,THA,1973,46.962425,28.115332
Thailand,THA,1974,48.302963,28.635962
Thailand,THA,1975,42.286747,25.15929
Thailand,THA,1976,37.971653,23.212618
Thailand,THA,1977,38.101257,23.557678
Thailand,THA,1978,38.98073,25.052254
Thailand,THA,1979,69.92797,42.871223
Thailand,THA,1980,80.53182,48.95091
Thailand,THA,1981,74.66758,46.608185
Thailand,THA,1982,79.52646,50.442688
Thailand,THA,1983,78.98915,50.235256
Thailand,THA,1984,78.87317,50.635223
Thailand,THA,1985,77.826935,50.589214
Thailand,THA,1986,76.43256,51.221127
Thailand,THA,1987,85.28831,57.78569
Thailand,THA,1990,99.87001,71.04542
Thailand,THA,1991,104.13337,75.64413
Thailand,THA,1992,105.50089,78.555954
Thailand,THA,1994,124.181946,89.85324
Thailand,THA,1995,118.10943,94.623474
Thailand,THA,1996,122.98215,104.87578
Thailand,THA,1997,110.95105,96.19439
Thailand,THA,1998,98.43177,85.04654
Thailand,THA,1999,77.53734,67.873146
Thailand,THA,2000,58.540257,51.357655
Thailand,THA,2002,59.094315,52.54149
Thailand,THA,2003,67.75658,62.10702
Thailand,THA,2004,63.752388,60.85517
Thailand,THA,2005,57.346985,56.209328
Thailand,THA,2006,51.39232,51.80624
Thailand,THA,2007,56.61501,55.20429
Thailand,THA,2008,56.677002,55.985996
Thailand,THA,2009,54.562817,55.21023
Thailand,THA,2010,59.436314,61.940258
Thailand,THA,2011,63.991558,68.76334
Thailand,THA,2012,64.96284,72.11704
Thailand,THA,2013,72.81616,84.136345
Thailand,THA,2014,74.890274,90.33287
Thailand,THA,2015,75.73187,95.14451
Thailand,THA,2016,82.35507,107.203896
Thailand,THA,2017,77.35702,103.64422
Thailand,THA,2018,74.487755,102.94877
Thailand,THA,2019,79.4984,113.551476
Thailand,THA,2021,75.94273,115.62476
Thailand,THA,2023,80.32579,125.53501
Trinidad and Tobago,TTO,1951,381.71408,208.57098
Trinidad and Tobago,TTO,1952,391.89026,214.05943
Trinidad and Tobago,TTO,1953,479.9049,258.1073
Trinidad and Tobago,TTO,1954,491.2754,255.3039
Trinidad and Tobago,TTO,1955,549.48914,274.24054
Trinidad and Tobago,TTO,1956,576.6369,280.6734
Trinidad and Tobago,TTO,1957,571.84357,281.04575
Trinidad and Tobago,TTO,1958,562.61694,269.6843
Trinidad and Tobago,TTO,1960,465.54453,247.97908
Trinidad and Tobago,TTO,1961,548.52136,272.36053
Trinidad and Tobago,TTO,1962,506.53082,247.52914
Trinidad and Tobago,TTO,1963,527.80005,245.91583
Trinidad and Tobago,TTO,1966,576.6906,256.40768
Trinidad and Tobago,TTO,1967,601.7063,247.77272
Trinidad and Tobago,TTO,1968,609.54785,287.38873
Trinidad and Tobago,TTO,1970,652.64557,308.0308
Trinidad and Tobago,TTO,1971,618.1799,296.20996
Trinidad and Tobago,TTO,1972,593.1707,294.38013
Trinidad and Tobago,TTO,1973,594.3269,300.40427
Trinidad and Tobago,TTO,1974,520.6049,264.22665
Trinidad and Tobago,TTO,1975,527.0379,266.18896
Trinidad and Tobago,TTO,1976,531.954,286.31158
Trinidad and Tobago,TTO,1977,507.92252,279.0576
Trinidad and Tobago,TTO,1978,463.97025,262.72876
Trinidad and Tobago,TTO,1979,476.31567,276.1454
Trinidad and Tobago,TTO,1980,525.2996,304.84018
Trinidad and Tobago,TTO,1981,498.2783,277.50293
Trinidad and Tobago,TTO,1982,504.35922,281.5379
Trinidad and Tobago,TTO,1983,493.1647,268.6684
Trinidad and Tobago,TTO,1984,422.4028,265.4427
Trinidad and Tobago,TTO,1985,408.68353,276.72415
Trinidad and Tobago,TTO,1986,405.4364,252.90698
Trinidad and Tobago,TTO,1987,422.86914,261.751
Trinidad and Tobago,TTO,1988,397.5152,245.09174
Trinidad and Tobago,TTO,1989,406.5677,262.02945
Trinidad and Tobago,TTO,1990,366.47336,248.01941
Trinidad and Tobago,TTO,1991,388.26196,257.15427
Trinidad and Tobago,TTO,1992,347.31223,260.12573
Trinidad and Tobago,TTO,1993,352.75806,266.8719
Trinidad and Tobago,TTO,1994,368.9894,281.96695
Trinidad and Tobago,TTO,1995,378.65356,270.61075
Trinidad and Tobago,TTO,1996,384.97177,285.15787
Trinidad and Tobago,TTO,1997,380.2784,290.35248
Trinidad and Tobago,TTO,1998,386.40714,301.65768
Trinidad and Tobago,TTO,1999,384.19302,305.7124
Trinidad and Tobago,TTO,2000,344.0034,277.63025
Trinidad and Tobago,TTO,2001,336.7387,279.9552
Trinidad and Tobago,TTO,2002,326.6207,278.34042
Trinidad and Tobago,TTO,2003,329.84076,288.3389
Trinidad and Tobago,TTO,2004,306.41116,272.76468
Trinidad and Tobago,TTO,2005,292.7761,264.40375
Trinidad and Tobago,TTO,2006,279.21762,260.7939
Trinidad and Tobago,TTO,2007,254.964,245.32825
Trinidad and Tobago,TTO,2008,263.56085,259.7298
Trinidad and Tobago,TTO,2009,240.34967,242.85919
Trinidad and Tobago,TTO,2010,245.16962,250.72527
Trinidad and Tobago,TTO,2011,215.54198,228.18816
Trinidad and Tobago,TTO,2012,224.33752,242.63489
Trinidad and Tobago,TTO,2013,223.02531,248.57742
Trinidad and Tobago,TTO,2014,238.45906,270.7097
Trinidad and Tobago,TTO,2015,229.16219,265.04602
Trinidad and Tobago,TTO,2016,237.75084,283.47223
Trinidad and Tobago,TTO,2017,223.20544,274.69928
Trinidad and Tobago,TTO,2018,221.09686,278.08896
Trinidad and Tobago,TTO,2019,229.36299,295.4179
Trinidad and Tobago,TTO,2020,202.98926,268.02658
Turkey,TUR,2009,187.7948,155.69022
Turkey,TUR,2010,184.57266,159.56873
Turkey,TUR,2011,181.9235,163.22835
Turkey,TUR,2012,174.34535,161.95099
Turkey,TUR,2013,195.07582,187.00772
Turkey,TUR,2014,200.84702,199.07391
Turkey,TUR,2015,199.50668,203.5248
Turkey,TUR,2016,200.6665,209.47688
Turkey,TUR,2017,195.293,208.26718
Turkey,TUR,2018,180.27013,198.0046
Turkey,TUR,2019,171.54158,194.0713
Turkey,TUR,2020,187.55933,216.6189
Turkey,TUR,2021,190.5933,222.20908
Turkey,TUR,2022,176.73947,208.08092
Turkey,TUR,2023,169.07153,203.85823
Turkmenistan,TKM,1981,510.3797,268.68674
Turkmenistan,TKM,1982,515.6943,273.63483
Turkmenistan,TKM,1985,524.6145,267.50604
Turkmenistan,TKM,1986,531.1141,271.07324
Turkmenistan,TKM,1987,525.36597,266.20126
Turkmenistan,TKM,1988,536.52954,273.4593
Turkmenistan,TKM,1989,552.80133,279.72284
Turkmenistan,TKM,1990,520.6229,262.7909
Turkmenistan,TKM,1991,609.59607,289.94208
Turkmenistan,TKM,1992,621.75037,296.14896
Turkmenistan,TKM,1993,700.99646,333.4178
Turkmenistan,TKM,1994,766.6425,337.14865
Turkmenistan,TKM,1995,661.9786,302.43457
Turkmenistan,TKM,1996,692.0342,320.28204
Turkmenistan,TKM,1997,645.2939,297.6698
Turkmenistan,TKM,1998,641.971,299.56668
Turkmenistan,TKM,1999,551.7787,285.5937
Turkmenistan,TKM,2000,592.894,308.18402
Turkmenistan,TKM,2001,572.2757,304.35468
Turkmenistan,TKM,2002,624.9409,336.16016
Turkmenistan,TKM,2003,618.9201,337.21793
Turkmenistan,TKM,2004,610.68713,334.29
Turkmenistan,TKM,2005,624.02356,343.3063
Turkmenistan,TKM,2006,580.63495,327.18594
Turkmenistan,TKM,2007,564.6019,321.96194
Turkmenistan,TKM,2008,548.38666,314.60156
Turkmenistan,TKM,2009,470.20273,268.0536
Turkmenistan,TKM,2010,459.23972,263.1303
Turkmenistan,TKM,2011,461.03033,269.67087
Turkmenistan,TKM,2012,456.1826,269.29138
Turkmenistan,TKM,2013,449.11835,266.6044
Turkmenistan,TKM,2014,440.27875,262.22357
Turkmenistan,TKM,2015,429.99884,258.09988
Ukraine,UKR,1981,530.6347,677.34375
Ukraine,UKR,1982,522.87787,677.4006
Ukraine,UKR,1985,560.6073,755.635
Ukraine,UKR,1986,496.58707,678.6918
Ukraine,UKR,1987,507.51306,704.6134
Ukraine,UKR,1988,507.022,715.9871
Ukraine,UKR,1989,468.1056,672.4054
Ukraine,UKR,1990,443.1929,644.6817
Ukraine,UKR,1991,460.74054,674.9714
Ukraine,UKR,1992,472.05692,693.7068
Ukraine,UKR,1993,532.4475,786.4033
Ukraine,UKR,1994,563.0171,836.70526
Ukraine,UKR,1995,588.70166,878.3753
Ukraine,UKR,1996,583.9628,878.55273
Ukraine,UKR,1997,581.04193,884.9136
Ukraine,UKR,1998,561.03186,867.1458
Ukraine,UKR,1999,577.85236,904.16003
Ukraine,UKR,2000,593.6343,941.94904
Ukraine,UKR,2001,582.35016,936.80054
Ukraine,UKR,2002,600.3251,969.74615
Ukraine,UKR,2003,615.0593,1004.9547
Ukraine,UKR,2004,607.0711,1002.18585
Ukraine,UKR,2005,621.81,1041.6002
Ukraine,UKR,2006,603.02844,1031.5522
Ukraine,UKR,2007,596.57227,1037.415
Ukraine,UKR,2008,589.4538,1041.9761
Ukraine,UKR,2009,554.50757,1004.0966
Ukraine,UKR,2010,550.055,1017.9231
Ukraine,UKR,2011,512.90735,967.2464
Ukraine,UKR,2012,501.4748,961.0577
Ukraine,UKR,2014,506.37878,993.6759
Ukraine,UKR,2015,476.65793,947.9753
Ukraine,UKR,2017,440.9673,909.37585
Ukraine,UKR,2018,446.88403,931.25525
Ukraine,UKR,2019,441.3176,930.1601
United Arab Emirates,ARE,2018,131.36433,30.962648
United Arab Emirates,ARE,2019,123.299286,31.60525
United Arab Emirates,ARE,2020,83.12392,21.01027
United Arab Emirates,ARE,2023,73.27718,25.794018
United Kingdom,GBR,1950,489.69177,575.1896
United Kingdom,GBR,1951,517.11804,608.9249
United Kingdom,GBR,1952,480.25076,577.39545
United Kingdom,GBR,1953,467.61652,569.17865
United Kingdom,GBR,1954,473.01398,588.22614
United Kingdom,GBR,1955,479.89594,602.9804
United Kingdom,GBR,1956,475.29105,604.8246
United Kingdom,GBR,1957,452.26712,588.2886
United Kingdom,GBR,1958,467.52643,611.1088
United Kingdom,GBR,1959,451.11902,593.60846
United Kingdom,GBR,1960,452.61966,604.83075
United Kingdom,GBR,1961,458.51434,615.4244
United Kingdom,GBR,1962,459.1678,617.38
United Kingdom,GBR,1963,466.96323,628.8926
United Kingdom,GBR,1964,425.84253,580.46564
United Kingdom,GBR,1965,436.51547,601.2726
United Kingdom,GBR,1966,435.58542,603.16223
United Kingdom,GBR,1967,414.09558,581.4628
United Kingdom,GBR,1968,432.66,610.1036
United Kingdom,GBR,1969,426.04947,607.04474
United Kingdom,GBR,1970,417.09665,599.1523
United Kingdom,GBR,1971,408.4113,604.8685
United Kingdom,GBR,1972,420.14407,628.27765
United Kingdom,GBR,1973,411.96945,620.82227
United Kingdom,GBR,1974,406.02637,618.45056
United Kingdom,GBR,1975,396.54657,612.397
United Kingdom,GBR,1976,393.2048,614.9151
United Kingdom,GBR,1977,378.836,599.5302
United Kingdom,GBR,1978,381.04007,609.59784
United Kingdom,GBR,1979,378.61707,612.2714
United Kingdom,GBR,1980,361.3298,593.5983
United Kingdom,GBR,1981,345.1091,582.6515
United Kingdom,GBR,1982,338.40167,578.19965
United Kingdom,GBR,1983,332.35376,573.6995
United Kingdom,GBR,1984,322.20163,564.0103
United Kingdom,GBR,1985,324.6646,578.2818
United Kingdom,GBR,1986,312.0695,560.6982
United Kingdom,GBR,1987,298.0996,544.1333
United Kingdom,GBR,1988,290.31058,536.67224
United Kingdom,GBR,1989,282.30447,529.9043
United Kingdom,GBR,1990,271.63583,515.41693
United Kingdom,GBR,1991,267.9723,515.67975
United Kingdom,GBR,1992,257.68005,501.14145
United Kingdom,GBR,1993,258.59253,507.25754
United Kingdom,GBR,1994,240.40758,473.5514
United Kingdom,GBR,1995,237.09076,473.63217
United Kingdom,GBR,1996,228.78174,461.22192
United Kingdom,GBR,1997,218.09431,442.38602
United Kingdom,GBR,1998,213.72824,436.2636
United Kingdom,GBR,1999,205.23256,421.07254
United Kingdom,GBR,2000,191.27956,396.4944
United Kingdom,GBR,2001,191.49309,407.76215
United Kingdom,GBR,2002,186.5036,401.75818
United Kingdom,GBR,2003,180.69041,391.55194
United Kingdom,GBR,2004,166.46188,362.4145
United Kingdom,GBR,2005,157.06685,346.51163
United Kingdom,GBR,2006,146.46947,327.2713
United Kingdom,GBR,2007,139.8344,317.77756
United Kingdom,GBR,2008,134.8586,310.9257
United Kingdom,GBR,2009,125.58292,292.99768
United Kingdom,GBR,2010,121.78128,287.67
United Kingdom,GBR,2011,107.423355,254.04736
United Kingdom,GBR,2012,106.45209,253.14171
United Kingdom,GBR,2013,104.25039,249.26819
United Kingdom,GBR,2014,98.987366,239.40059
United Kingdom,GBR,2015,99.68656,242.9134
United Kingdom,GBR,2016,95.3241,232.26736
United Kingdom,GBR,2017,93.27445,230.10368
United Kingdom,GBR,2018,93.689415,232.68614
United Kingdom,GBR,2019,87.690834,220.53899
United Kingdom,GBR,2020,90.82219,226.06487
United Kingdom,GBR,2021,89.21022,225.10994
United States,USA,1950,531.70526,494.4176
United States,USA,1951,524.8672,498.51675
United States,USA,1952,517.24536,498.5092
United States,USA,1953,515.6458,502.95624
United States,USA,1954,490.84772,484.61072
United States,USA,1955,498.24725,496.34344
United States,USA,1956,498.97635,501.3855
United States,USA,1957,507.49536,514.63745
United States,USA,1958,505.3851,515.5141
United States,USA,1959,494.65536,508.93475
United States,USA,1960,498.40283,515.0672
United States,USA,1961,483.98874,505.1006
United States,USA,1962,490.9507,515.0585
United States,USA,1963,494.5292,521.3186
United States,USA,1964,478.33328,508.5316
United States,USA,1965,476.14255,510.88754
United States,USA,1966,474.99802,516.0969
United States,USA,1967,460.53107,506.4671
United States,USA,1968,466.87003,520.5104
United States,USA,1969,452.5236,509.785
United States,USA,1970,439.4429,501.53766
United States,USA,1971,429.09995,501.33408
United States,USA,1972,428.07486,505.6745
United States,USA,1973,420.05148,502.83105
United States,USA,1974,399.04126,486.57925
United States,USA,1975,369.90097,458.57703
United States,USA,1976,361.65488,455.7241
United States,USA,1977,347.83356,445.27075
United States,USA,1978,340.07343,442.20807
United States,USA,1979,324.59958,428.84174
United States,USA,1980,326.03244,437.20917
United States,USA,1981,313.79025,426.2928
United States,USA,1982,304.3606,420.04715
United States,USA,1983,304.58072,421.45816
United States,USA,1984,292.76324,413.61346
United States,USA,1985,287.6418,411.63568
United States,USA,1986,278.59256,403.56604
United States,USA,1987,271.3784,397.87756
United States,USA,1988,266.8292,396.23322
United States,USA,1989,251.01442,377.1177
United States,USA,1990,245.41653,370.00754
United States,USA,1991,238.7156,365.01425
United States,USA,1992,232.85387,359.85455
United States,USA,1993,235.21797,369.38434
United States,USA,1994,228.77626,362.89905
United States,USA,1995,226.65894,363.68097
United States,USA,1996,221.57298,359.76828
United States,USA,1997,215.75916,354.36624
United States,USA,1998,209.3251,349.59943
United States,USA,1999,206.12608,349.97037
United States,USA,2000,198.92432,334.5596
United States,USA,2001,191.0485,325.49478
United States,USA,2002,186.02496,320.1939
United States,USA,2003,179.61908,311.9475
United States,USA,2004,168.4497,294.85648
United States,USA,2005,163.34738,290.42233
United States,USA,2006,154.67557,276.47302
United States,USA,2007,149.16867,268.692
United States,USA,2008,148.0418,266.4126
United States,USA,2009,141.39267,256.26202
United States,USA,2010,138.3458,253.93361
United States,USA,2011,134.80379,251.449
United States,USA,2012,132.41144,250.73917
United States,USA,2013,132.06017,253.13422
United States,USA,2014,130.99333,253.4758
United States,USA,2015,132.92258,260.69882
United States,USA,2016,131.07285,260.25214
United States,USA,2017,131.03789,264.26892
United States,USA,2018,130.0983,265.56097
United States,USA,2019,126.21044,261.13086
United States,USA,2020,132.97804,275.73224
United States,USA,2021,134.24542,279.81522
United States,USA,2022,129.45773,276.5957
Uruguay,URY,1955,299.73477,280.37976
Uruguay,URY,1956,296.86987,277.08334
Uruguay,URY,1957,313.21555,293.15573
Uruguay,URY,1958,303.81375,283.36707
Uruguay,URY,1959,349.06577,323.3533
Uruguay,URY,1960,318.94366,296.5748
Uruguay,URY,1963,348.78336,320.27945
Uruguay,URY,1964,371.01108,340.1566
Uruguay,URY,1965,373.0687,341.54697
Uruguay,URY,1966,384.9447,352.0553
Uruguay,URY,1967,400.52887,364.71432
Uruguay,URY,1968,383.1058,350.28387
Uruguay,URY,1969,407.22742,371.9666
Uruguay,URY,1970,390.94547,357.2295
Uruguay,URY,1971,441.93738,401.98563
Uruguay,URY,1972,426.07916,388.32883
Uruguay,URY,1973,405.06467,396.05615
Uruguay,URY,1974,429.35626,420.8966
Uruguay,URY,1975,348.3019,400.96085
Uruguay,URY,1976,363.65088,418.55124
Uruguay,URY,1977,364.47223,419.00912
Uruguay,URY,1978,351.2315,403.56146
Uruguay,URY,1980,347.27594,417.446
Uruguay,URY,1981,316.01562,375.11945
Uruguay,URY,1982,309.7646,374.16534
Uruguay,URY,1983,330.96353,399.54852
Uruguay,URY,1984,330.91382,419.5458
Uruguay,URY,1985,299.73566,381.0251
Uruguay,URY,1986,299.04575,380.33414
Uruguay,URY,1987,315.5885,398.62656
Uruguay,URY,1988,320.93857,405.85544
Uruguay,URY,1989,294.49454,371.6375
Uruguay,URY,1990,274.5535,378.44214
Uruguay,URY,1993,258.65198,374.54233
Uruguay,URY,1994,235.4198,343.72012
Uruguay,URY,1995,239.8466,353.93936
Uruguay,URY,1996,228.61359,344.18506
Uruguay,URY,1997,211.68097,323.86755
Uruguay,URY,1998,219.7633,339.67853
Uruguay,URY,1999,210.35536,330.95407
Uruguay,URY,2000,196.2997,308.6089
Uruguay,URY,2001,195.16841,314.57178
Uruguay,URY,2002,187.07153,307.66318
Uruguay,URY,2003,195.43385,329.12433
Uruguay,URY,2004,187.66515,319.918
Uruguay,URY,2005,180.0007,310.01236
Uruguay,URY,2006,165.96814,290.07028
Uruguay,URY,2007,173.63098,317.55093
Uruguay,URY,2008,155.80576,284.53207
Uruguay,URY,2009,146.86967,274.11606
Uruguay,URY,2010,151.77582,286.99646
Uruguay,URY,2012,141.84737,277.451
Uruguay,URY,2013,133.36638,264.52725
Uruguay,URY,2014,127.17292,254.70264
Uruguay,URY,2015,133.26936,271.8047
Uruguay,URY,2016,132.5821,273.64624
Uruguay,URY,2017,123.697075,253.64883
Uruguay,URY,2018,120.95905,249.73291
Uruguay,URY,2019,116.10632,241.93077
Uruguay,URY,2020,106.46751,222.03798
Uruguay,URY,2021,113.280594,235.71432
Uruguay,URY,2022,107.78839,232.3788
Uzbekistan,UZB,1981,427.49948,266.2218
Uzbekistan,UZB,1982,444.64856,274.5456
Uzbekistan,UZB,1985,447.44305,266.97513
Uzbekistan,UZB,1986,434.04773,255.83632
Uzbekistan,UZB,1987,430.65952,250.77873
Uzbekistan,UZB,1988,457.0909,262.16495
Uzbekistan,UZB,1989,449.84366,252.50673
Uzbekistan,UZB,1990,452.51248,250.64397
Uzbekistan,UZB,1991,480.50836,263.59937
Uzbekistan,UZB,1992,505.5781,279.85965
Uzbekistan,UZB,1993,558.98517,300.80658
Uzbekistan,UZB,1994,595.4329,305.31927
Uzbekistan,UZB,1995,587.1021,295.36795
Uzbekistan,UZB,1996,581.9719,292.48773
Uzbekistan,UZB,1997,550.1595,275.39548
Uzbekistan,UZB,1998,587.0876,293.02118
Uzbekistan,UZB,1999,543.78925,271.82043
Uzbekistan,UZB,2000,578.819,289.59756
Uzbekistan,UZB,2001,562.49927,283.3471
Uzbekistan,UZB,2002,580.9394,297.36664
Uzbekistan,UZB,2003,560.19635,290.76572
Uzbekistan,UZB,2004,528.3416,277.52448
Uzbekistan,UZB,2005,568.2264,302.34622
Uzbekistan,UZB,2009,513.3439,285.35614
Uzbekistan,UZB,2010,529.81573,296.25656
Uzbekistan,UZB,2011,536.1273,300.83813
Uzbekistan,UZB,2012,528.57666,302.23566
Uzbekistan,UZB,2013,507.85742,293.55386
Uzbekistan,UZB,2014,506.98273,295.39624
Uzbekistan,UZB,2015,487.6102,287.38684
Uzbekistan,UZB,2016,484.2495,291.13382
Uzbekistan,UZB,2017,483.45926,296.19098
Uzbekistan,UZB,2018,456.01877,283.57422
Uzbekistan,UZB,2019,441.96405,277.72162
Uzbekistan,UZB,2020,667.87646,347.15112
Uzbekistan,UZB,2021,524.6609,307.37134
Uzbekistan,UZB,2022,564.03345,325.34674
Uzbekistan,UZB,2023,594.05206,337.17673
Venezuela,VEN,1955,220.51321,93.02708
Venezuela,VEN,1956,233.86784,98.2931
Venezuela,VEN,1957,241.36119,101.088905
Venezuela,VEN,1958,239.57635,99.298676
Venezuela,VEN,1959,244.75569,100.53769
Venezuela,VEN,1960,238.46555,97.96733
Venezuela,VEN,1961,232.88805,94.60434
Venezuela,VEN,1962,239.82538,96.29312
Venezuela,VEN,1963,245.61946,98.52648
Venezuela,VEN,1964,251.63261,100.31087
Venezuela,VEN,1965,250.58118,103.1755
Venezuela,VEN,1966,249.61572,102.88057
Venezuela,VEN,1967,263.10034,103.79411
Venezuela,VEN,1968,286.15848,112.130974
Venezuela,VEN,1969,285.36688,111.38833
Venezuela,VEN,1970,271.92053,105.97276
Venezuela,VEN,1971,265.73242,110.90693
